chr	id	rsid	description	level
chr6	30495860	rs3094024	Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|PWM|Octamer, Motifs|PWM|Pou3f3, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Motifs|Footprinting|Octamer, Chromatin_Structure|DNase-seq|Aosmc, Chromatin_Structure|DNase-seq|Panisd, Chromatin_Structure|DNase-seq|Myometr, Chromatin_Structure|DNase-seq|Htr8, Chromatin_Structure|DNase-seq|Nhek, Chromatin_Structure|DNase-seq|Saec, Chromatin_Structure|FAIRE|Huvec, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|DNase-seq|Fibrop, Chromatin_Structure|DNase-seq|Gliobla, Chromatin_Structure|DNase-seq|Helas3, Chromatin_Structure|DNase-seq|Progfib, Chromatin_Structure|DNase-seq|Hsmm, Chromatin_Structure|DNase-seq|Fibrobl, Chromatin_Structure|DNase-seq|Helas3Ifna4h, Chromatin_Structure|DNase-seq|Nha, Chromatin_Structure|DNase-seq|Hcfaa, Chromatin_Structure|DNase-seq|Nhlf, Chromatin_Structure|DNase-seq|Rptec, Chromatin_Structure|DNase-seq|Wi38, Chromatin_Structure|DNase-seq|Hee, Chromatin_Structure|DNase-seq|Ag09319, Chromatin_Structure|DNase-seq|Bj, Chromatin_Structure|DNase-seq|Hasp, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|Hepg2, Chromatin_Structure|DNase-seq|Hpde6e6e7, Chromatin_Structure|DNase-seq|Ag04449, Chromatin_Structure|DNase-seq|Monocd14, Chromatin_Structure|DNase-seq|Ag09309, Chromatin_Structure|DNase-seq|Hpdlf, Chromatin_Structure|DNase-seq|Hmec, Chromatin_Structure|DNase-seq|Hsmmt, Chromatin_Structure|DNase-seq|UrotsaUt189, Chromatin_Structure|DNase-seq|Phte, Chromatin_Structure|DNase-seq|Huh7, Chromatin_Structure|FAIRE|Gm18507, Chromatin_Structure|FAIRE|Hepg2, Chromatin_Structure|FAIRE|Gliobla, Chromatin_Structure|DNase-seq|Panislets, Chromatin_Structure|DNase-seq|Aoaf, Chromatin_Structure|DNase-seq|Gm06990, Chromatin_Structure|DNase-seq|Hac, Chromatin_Structure|DNase-seq|Hbmec, Chromatin_Structure|DNase-seq|Hcm, Chromatin_Structure|DNase-seq|Hcpe, Chromatin_Structure|DNase-seq|Hmf, Chromatin_Structure|DNase-seq|Hmvecdblad, Chromatin_Structure|DNase-seq|Hmvecdblneo, Chromatin_Structure|DNase-seq|Hmvecdneo, Chromatin_Structure|DNase-seq|Hrgec, Chromatin_Structure|DNase-seq|Ag10803, Chromatin_Structure|DNase-seq|Wi38, Chromatin_Structure|DNase-seq|Hre, Chromatin_Structure|DNase-seq|Hct116, Chromatin_Structure|DNase-seq|Hgf, Chromatin_Structure|DNase-seq|Hmvecdlyad, Chromatin_Structure|DNase-seq|Skmc, Chromatin_Structure|DNase-seq|Ag04450, Chromatin_Structure|DNase-seq|Hcf, Chromatin_Structure|DNase-seq|Hmveclbl, Chromatin_Structure|DNase-seq|A549, Chromatin_Structure|DNase-seq|Melano, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|DNase-seq|Urotsa, Chromatin_Structure|DNase-seq|Hpaf, Chromatin_Structure|DNase-seq|Nhdfneo, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|Stellate, Protein_Binding|ChIP-seq|JUN, Protein_Binding|ChIP-seq|JUND, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|TCF4, Protein_Binding|ChIP-seq|FOSL2, Protein_Binding|ChIP-seq|HNF4A, Protein_Binding|ChIP-seq|RXRA, Protein_Binding|ChIP-seq|SIN3A, Protein_Binding|ChIP-seq|TCF12, Protein_Binding|ChIP-seq|CEBPB, Protein_Binding|ChIP-seq|HSF1, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|TBP, Protein_Binding|ChIP-seq|MYC, Protein_Binding|ChIP-seq|TCF12, Protein_Binding|ChIP-seq|FOXA1, Protein_Binding|ChIP-seq|FOXA1, Protein_Binding|ChIP-seq|HNF4G, Protein_Binding|ChIP-seq|JUND, Protein_Binding|ChIP-seq|EP300, Protein_Binding|ChIP-seq|RAD21, Protein_Binding|ChIP-seq|SP1, Protein_Binding|ChIP-seq|CEBPB, Protein_Binding|ChIP-seq|CEBPB, Protein_Binding|ChIP-seq|HNF4A, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|JUND, Protein_Binding|ChIP-seq|FOS, Protein_Binding|ChIP-seq|JUN	2b
chr6	30731401	rs3095338	Motifs|Footprinting|DMRT4, Motifs|Footprinting|DMRT4, Motifs|Footprinting|DMRT4, Motifs|Footprinting|DMRT4, Motifs|Footprinting|DMRT4, Motifs|Footprinting|DMRT4, Motifs|Footprinting|DMRT4, Motifs|Footprinting|DMRT4, Motifs|Footprinting|DMRT4, Motifs|PWM|DMRT4, Chromatin_Structure|DNase-seq|Gm06990, Chromatin_Structure|FAIRE|Gm18507, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|FAIRE|Hepg2, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Gm12865, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|Hepg2, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|Hmvecdlyad, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|A549, Chromatin_Structure|DNase-seq|Hre, Chromatin_Structure|DNase-seq|Hrce, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|Rptec, Protein_Binding|ChIP-seq|FOXA1, Protein_Binding|ChIP-seq|FOXA2, Protein_Binding|ChIP-seq|FOXA1, Protein_Binding|ChIP-seq|HNF4A, Protein_Binding|ChIP-seq|FOSL2, Protein_Binding|ChIP-seq|HDAC2, Protein_Binding|ChIP-seq|JUND, Protein_Binding|ChIP-seq|EP300, Protein_Binding|ChIP-seq|EP300, Protein_Binding|ChIP-seq|RXRA, Protein_Binding|ChIP-seq|SP1, Protein_Binding|ChIP-seq|TCF12, Protein_Binding|ChIP-seq|CEBPB, Protein_Binding|ChIP-seq|CEBPB, Protein_Binding|ChIP-seq|MAFF, Protein_Binding|ChIP-seq|TBP	2b
chr6	30761572	rs3129984	Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|Footprinting|RXR::RAR_DR5, Motifs|PWM|RXR::RAR_DR5, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Fibrobl, Chromatin_Structure|DNase-seq|Cll, Chromatin_Structure|DNase-seq|Htr8, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|FAIRE|Huvec, Chromatin_Structure|DNase-seq|Th2, Chromatin_Structure|DNase-seq|Stellate, Chromatin_Structure|FAIRE|Gm18507, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|FAIRE|Gm12891, Chromatin_Structure|DNase-seq|Melano, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|DNase-seq|Ag04450, Chromatin_Structure|DNase-seq|Hac, Chromatin_Structure|FAIRE|Gm12878, Protein_Binding|ChIP-seq|FOXA1, Protein_Binding|ChIP-seq|EP300, Protein_Binding|ChIP-seq|TBP	2b
chr6	30811265	rs2517578	Motifs|PWM|CACCC-bindingfactor, Motifs|Footprinting|CAC-bindingprotein, Motifs|PWM|CAC-bindingprotein, Motifs|Footprinting|SP1, Motifs|Footprinting|Sp1, Motifs|Footprinting|Sp1, Motifs|Footprinting|SP4, Motifs|Footprinting|SP4, Motifs|Footprinting|SP4, Motifs|Footprinting|ZNF219, Motifs|Footprinting|Pax-4, Motifs|Footprinting|Pax-4, Motifs|Footprinting|ZNF219, Motifs|Footprinting|Pax-4, Motifs|Footprinting|ZNF219, Motifs|Footprinting|Pax-4, Motifs|PWM|Pax-4, Motifs|PWM|Sp1, Motifs|PWM|ZNF219, Motifs|PWM|SP4, Motifs|PWM|SP1, Chromatin_Structure|DNase-seq|Hff, Chromatin_Structure|DNase-seq|Hvmf, Chromatin_Structure|DNase-seq|Hae, Chromatin_Structure|DNase-seq|Ag10803, Chromatin_Structure|DNase-seq|Sknmc, Chromatin_Structure|DNase-seq|Hipe, Chromatin_Structure|DNase-seq|Hffmyc, Chromatin_Structure|DNase-seq|Hct116, Chromatin_Structure|DNase-seq|Hcpe, Chromatin_Structure|DNase-seq|Aoaf, Chromatin_Structure|DNase-seq|Ag09309, Chromatin_Structure|DNase-seq|Skmc, Chromatin_Structure|DNase-seq|Hrpe, Chromatin_Structure|DNase-seq|Hpaf, Chromatin_Structure|DNase-seq|Hcf, Chromatin_Structure|DNase-seq|H7es, Chromatin_Structure|DNase-seq|Bj, Chromatin_Structure|DNase-seq|Nhlf, Chromatin_Structure|DNase-seq|Nha, Chromatin_Structure|DNase-seq|Hcm, Chromatin_Structure|DNase-seq|Ag04449, Chromatin_Structure|DNase-seq|T47d, Chromatin_Structure|DNase-seq|Hsmm, Chromatin_Structure|DNase-seq|Stellate, Protein_Binding|ChIP-seq|ZNF263, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|MAX, Protein_Binding|ChIP-seq|POLR2A	2b
chr6	30859344	rs1264321	Motifs|Footprinting|RREB1, Motifs|Footprinting|RREB1, Motifs|PWM|RREB1, Motifs|PWM|RREB1, Chromatin_Structure|DNase-seq|Chorion, Chromatin_Structure|DNase-seq|Hepatocytes, Chromatin_Structure|DNase-seq|Gm12892, Protein_Binding|ChIP-seq|EGR1	2b
chr6	30882803	rs6926723	Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|Footprinting|GATA-4, Motifs|PWM|GATA-4, Motifs|PWM|Gata5, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Hepg2, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|K562, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|FAIRE|K562, Chromatin_Structure|DNase-seq|Helas3, Chromatin_Structure|FAIRE|Gm12892, Chromatin_Structure|DNase-seq|Stellate, Chromatin_Structure|FAIRE|Gm12878, Chromatin_Structure|DNase-seq|Phte, Chromatin_Structure|DNase-seq|Hsmmt, Chromatin_Structure|DNase-seq|H9es, Chromatin_Structure|DNase-seq|8988t, Chromatin_Structure|DNase-seq|Cll, Chromatin_Structure|DNase-seq|Hepatocytes, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|TAF1, Protein_Binding|ChIP-seq|TAL1, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|ZBTB7A, Protein_Binding|ChIP-seq|POLR2A	2b
chr6	31051675	rs3095311	Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|Footprinting|NF-1, Motifs|PWM|NF-1, Motifs|PWM|NF-1, Chromatin_Structure|DNase-seq|Nha, Chromatin_Structure|DNase-seq|Ag04449, Chromatin_Structure|DNase-seq|Ag09309, Chromatin_Structure|DNase-seq|Ag10803, Chromatin_Structure|DNase-seq|Aoaf, Chromatin_Structure|DNase-seq|Hbmec, Chromatin_Structure|DNase-seq|Hcf, Chromatin_Structure|DNase-seq|Hcpe, Chromatin_Structure|DNase-seq|Hrpe, Chromatin_Structure|DNase-seq|Hcm, Chromatin_Structure|DNase-seq|Hre, Chromatin_Structure|DNase-seq|Hpdlf, Chromatin_Structure|DNase-seq|Hasp, Chromatin_Structure|DNase-seq|Hmveclbl, Chromatin_Structure|DNase-seq|Hsmmt, Chromatin_Structure|DNase-seq|Hah, Chromatin_Structure|DNase-seq|Hgf, Chromatin_Structure|DNase-seq|Hipe, Chromatin_Structure|DNase-seq|Bj, Chromatin_Structure|DNase-seq|Hsmm, Chromatin_Structure|DNase-seq|Stellate, Chromatin_Structure|DNase-seq|Panisd, Chromatin_Structure|FAIRE|K562, Chromatin_Structure|DNase-seq|UrotsaUt189, Chromatin_Structure|DNase-seq|Saec, Chromatin_Structure|DNase-seq|Skmc, Chromatin_Structure|DNase-seq|Wi38, Chromatin_Structure|DNase-seq|Gliobla, Chromatin_Structure|DNase-seq|H7es, Chromatin_Structure|DNase-seq|Hrce, Chromatin_Structure|DNase-seq|Hffmyc, Chromatin_Structure|DNase-seq|Hnpce, Chromatin_Structure|DNase-seq|Hpaf, Chromatin_Structure|DNase-seq|Hpf, Chromatin_Structure|DNase-seq|Nhlf, Chromatin_Structure|DNase-seq|Be2c, Chromatin_Structure|DNase-seq|Hct116, Chromatin_Structure|DNase-seq|Helas3, Chromatin_Structure|DNase-seq|Progfib, Chromatin_Structure|DNase-seq|Myometr, Chromatin_Structure|DNase-seq|Ag04450, Chromatin_Structure|DNase-seq|Ag09319, Chromatin_Structure|DNase-seq|Hae, Chromatin_Structure|DNase-seq|Hcfaa, Chromatin_Structure|DNase-seq|Hconf, Chromatin_Structure|DNase-seq|Hff, Chromatin_Structure|DNase-seq|Hmf, Chromatin_Structure|DNase-seq|K562, Chromatin_Structure|DNase-seq|Nhdfad, Chromatin_Structure|DNase-seq|Nhdfneo, Chromatin_Structure|DNase-seq|Wi38, Chromatin_Structure|DNase-seq|Hac, Chromatin_Structure|DNase-seq|Hvmf, Chromatin_Structure|DNase-seq|Nb4, Chromatin_Structure|DNase-seq|Nhek, Chromatin_Structure|DNase-seq|Rptec, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|FAIRE|Helas3, Protein_Binding|ChIP-seq|CEBPB, Protein_Binding|ChIP-seq|TRIM28, Protein_Binding|ChIP-seq|JUND, Protein_Binding|ChIP-seq|TRIM28, Protein_Binding|ChIP-seq|GTF3C2	2b
chr6	31085356	rs3130985	Motifs|PWM|EWSR1-FLI1, Motifs|Footprinting|EWSR1-FLI1, Chromatin_Structure|DNase-seq|T47d, Protein_Binding|ChIP-seq|GATA3	2b
chr6	31129310	rs7750641	Motifs|Footprinting|LRF, Motifs|Footprinting|LRF, Motifs|Footprinting|LRF, Motifs|Footprinting|LRF, Motifs|PWM|LRF, Chromatin_Structure|DNase-seq|Hmec, Protein_Binding|ChIP-seq|POLR2A, Protein_Binding|ChIP-seq|POLR2A	2b
chr6	31430694	rs3094605	Single_Nucleotides|Validated|, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|Footprinting|Spz1, Motifs|PWM|Spz1, Chromatin_Structure|DNase-seq|Helas3, Chromatin_Structure|DNase-seq|Ips, Chromatin_Structure|FAIRE|Helas3, Chromatin_Structure|DNase-seq|T47d, Chromatin_Structure|DNase-seq|H9es, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|DNase-seq|Hepg2, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|Helas3Ifna4h, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Cll, Chromatin_Structure|DNase-seq|Hpde6e6e7, Chromatin_Structure|DNase-seq|8988t, Chromatin_Structure|DNase-seq|Hmec, Chromatin_Structure|DNase-seq|H1hesc, Chromatin_Structure|DNase-seq|A549, Chromatin_Structure|DNase-seq|Gliobla, Chromatin_Structure|DNase-seq|Fibrop, Chromatin_Structure|DNase-seq|Htr8, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|DNase-seq|K562, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|Myometr, Chromatin_Structure|DNase-seq|Nhek, Chromatin_Structure|DNase-seq|Osteobl, Chromatin_Structure|DNase-seq|Panisd, Chromatin_Structure|DNase-seq|Panislets, Chromatin_Structure|DNase-seq|Phte, Chromatin_Structure|DNase-seq|Progfib, Chromatin_Structure|DNase-seq|Stellate, Chromatin_Structure|DNase-seq|Urotsa, Chromatin_Structure|FAIRE|Gm18507, Chromatin_Structure|FAIRE|Helas3, Protein_Binding|ChIP-seq|SMARCC1, Protein_Binding|ChIP-seq|TFAP2A, Protein_Binding|ChIP-seq|TFAP2C, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|RFX5, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|RFX5, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|RFX5, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1	2b
chr6	31430752	rs3132090	Single_Nucleotides|Validated|, Motifs|Footprinting|AP-2, Motifs|Footprinting|AP-2, Motifs|Footprinting|AP-2, Motifs|Footprinting|AP-2, Motifs|Footprinting|AP-2, Motifs|PWM|AP-2, Chromatin_Structure|DNase-seq|Helas3, Chromatin_Structure|DNase-seq|Ips, Chromatin_Structure|FAIRE|Helas3, Chromatin_Structure|DNase-seq|T47d, Chromatin_Structure|DNase-seq|H9es, Chromatin_Structure|DNase-seq|Gm19238, Chromatin_Structure|DNase-seq|Gm12878, Chromatin_Structure|DNase-seq|Gm12892, Chromatin_Structure|DNase-seq|Gm18507, Chromatin_Structure|FAIRE|Gm19239, Chromatin_Structure|DNase-seq|Hepg2, Chromatin_Structure|DNase-seq|Gm19240, Chromatin_Structure|DNase-seq|Helas3Ifna4h, Chromatin_Structure|DNase-seq|Gm19239, Chromatin_Structure|DNase-seq|Gm12891, Chromatin_Structure|DNase-seq|Cll, Chromatin_Structure|DNase-seq|Hpde6e6e7, Chromatin_Structure|DNase-seq|8988t, Chromatin_Structure|DNase-seq|Hmec, Chromatin_Structure|DNase-seq|H1hesc, Chromatin_Structure|DNase-seq|A549, Chromatin_Structure|DNase-seq|Gliobla, Chromatin_Structure|DNase-seq|Fibrop, Chromatin_Structure|DNase-seq|Caco2, Chromatin_Structure|DNase-seq|Fibrobl, Chromatin_Structure|DNase-seq|Aosmc, Chromatin_Structure|DNase-seq|Hepatocytes, Chromatin_Structure|DNase-seq|Hcfaa, Chromatin_Structure|DNase-seq|Hnpce, Chromatin_Structure|DNase-seq|Hsmm, Chromatin_Structure|DNase-seq|Hsmmt, Chromatin_Structure|DNase-seq|Htr8, Chromatin_Structure|DNase-seq|Huh75, Chromatin_Structure|DNase-seq|Huvec, Chromatin_Structure|DNase-seq|K562, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|Lncap, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|Mcf7, Chromatin_Structure|DNase-seq|Melano, Chromatin_Structure|DNase-seq|Myometr, Chromatin_Structure|DNase-seq|Nhek, Chromatin_Structure|DNase-seq|Osteobl, Chromatin_Structure|DNase-seq|Panisd, Chromatin_Structure|DNase-seq|Panislets, Chromatin_Structure|DNase-seq|Phte, Chromatin_Structure|DNase-seq|Progfib, Chromatin_Structure|DNase-seq|Stellate, Chromatin_Structure|DNase-seq|Urotsa, Chromatin_Structure|FAIRE|Gm12892, Chromatin_Structure|FAIRE|Gm18507, Chromatin_Structure|FAIRE|Helas3, Protein_Binding|ChIP-seq|SMARCC1, Protein_Binding|ChIP-seq|TFAP2A, Protein_Binding|ChIP-seq|TFAP2C, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|RFX5, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|RFX5, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|RFX5, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|CEBPB, Protein_Binding|ChIP-seq|RFX5, Protein_Binding|ChIP-seq|NFKB1, Protein_Binding|ChIP-seq|USF2, Protein_Binding|ChIP-seq|GTF2F1, Protein_Binding|ChIP-seq|IRF3, Protein_Binding|ChIP-seq|BRCA1, Protein_Binding|ChIP-seq|SP1	2a
